project,codebase_commit,file_path,line,rule_id,verdict,adjudicator,reason,source,adjudicated_at,provenance,confidence
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1888,INT32-C,FP,claude,iOff++: detail=none byte cursor bounded by iEod (<=szLeaf),sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1891,INT32-C,FP,claude,iOff++: detail=none byte cursor bounded by iEod,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1898,EXP33-C,FP,claude,nSz set by fts5FastGetVarint32 macro before bit ops,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1899,INT13-C,FP,claude,intentional bit manipulation on flag mask / page-number / segid; signedness not a defect,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1899,INT16-C,FP,,"nSz from decoding a position-list size varint, always non-negative per adjacent assert_nc.",delta-adjudication-task757-r720-weekend,2026-09-11T16:57:10.318221,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1900,INT13-C,FP,claude,intentional bit manipulation on flag mask / page-number / segid; signedness not a defect,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1900,INT16-C,FP,,"Same nSz varint size field (non-negative); >>1 recovers doc count, no sign ambiguity.",delta-adjudication-task757-r720-weekend,2026-09-11T16:57:10.318221,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1903,INT16-C,FP,claude-sonnet-5,"Fts5SegIter.iLeafOffset is i64 iLeafOffset, a signed 64-bit field, not unsigned.",task-770-int16c-cluster1,2026-09-10T18:27:10.477320,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1908,EXP34-C,FP,claude,fts5SegIterLoadRowid derefs pIter->pLeaf; only reached with a loaded non-null leaf,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1911,ARR30-C,FP,claude,"ASSERT_SZLEAF_OK is an assert(); compiled out under NDEBUG in release, no array access generated",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1915,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round27,2026-09-07T23:32:35.718682,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1941,EXP34-C,FP,claude,fts5SegIterLoadTerm derefs pIter->pLeaf; called only after a leaf is loaded (rc-correlated),sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1945,EXP33-C,FP,claude,nNew written by fts5GetVarint32 macro at 1945 before use,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1959,INT32-C,FP,claude,"pLeaf->nn+1: blob byte size +1, pgsz-bounded",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1962,EXP33-C,FP,claude,nExtra written by fts5GetVarint32 macro at 1962 before += use,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1962,INT32-C,FP,claude,iPgidxOff += varint(nExtra): iPgidxOff bounded by szLeaf,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1963,INT32-C,FP,claude,iEndofDoclist+=nExtra consumed against n on the same leaf; bounded by szLeaf,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1973,DCL13-C,TP,claude,fts5SegIterSetNext: flagged param p reads p->pConfig->eDetail only (pIter->xNext is what is assigned); p const-able,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1974,EXP34-C,FP,claude,fts5SegIterSetNext derefs pIter param; caller-owned non-null iterator,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,1989,EXP34-C,FP,claude,fts5SegIterAllocTombstone derefs pIter->pSeg; iterator initialized with non-null pSeg,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2012,DCL13-C,FP,claude,fts5SegIterInit stores pIter->pSeg=pSeg; pSeg escapes into non-const Fts5SegIter.pSeg field,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2026,ARR01-C,FP,claude,"sizeof(*pIter) is size of pointed-to struct (correct idiom), not sizeof(pIter); misclassification",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2029,INT32-C,FP,claude,pSeg->pgnoFirst-1: initial page index; result used as i64 leaf page no,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2040,INT32-C,FP,claude,szLeaf+1: szLeaf from fts5GetU16 (<=65535),sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2064,EXP34-C,FP,claude,"fts5SegIterReverseInitPage derefs pIter->pLeaf; callers (HashInit 2903 if(pLeaf), MultiIterNew2 if pData->szLeaf>0) ensure pLeaf non-null",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2073,ARR30-C,FP,claude,"ASSERT_SZLEAF_OK is an assert(); compiled out under NDEBUG in release, no array access generated",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2077,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round18,2026-09-07T22:48:15.736360,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2082,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round91,2026-09-08T01:44:33.238837,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2087,INT32-C,FP,claude,i += fts5GetPoslistSize(...): cursor in reverse-page scan bounded by n (szLeaf),sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2088,INT32-C,FP,claude,i += nPos: nPos from poslist size field; cursor checked i>=n right after (loop bound),sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2090,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round62,2026-09-08T01:04:32.669395,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2091,INT32-C,FP,claude,i += varint(iDelta): cursor advance bounded by n,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2096,INT32-C,FP,claude,nRowidOffset+8: internal aRowidOffset growth increment,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2097,INT30-C,FP,claude,count is a program-managed struct field/config/power-of-two (not a direct blob value) and allocation uses 64-bit sqlite3_realloc64/MallocZero,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2097,INT32-C,FP,claude,"nNew*sizeof(int): nNew=nRowidOffset+8 small growth, realloc64 size",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2107,INT16-C,FP,claude-sonnet-5,"Same iLeafOffset field (i64, signed) as line 1903 -- destination is not unsigned.",task-770-int16c-cluster1,2026-09-10T18:27:10.477320,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2117,INT14-C,FP,claude,readability-only finding (bitwise and arithmetic on same var); no integer defect,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2124,INT32-C,FP,claude,"pIter->iLeafPgno--: reverse page walk, bounded by iTermLeafPgno",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2162,INT32-C,FP,claude,pLeaf->nn+1: blob byte size +1,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2172,DCL13-C,TP,claude,fts5MultiIterIsEmpty: flagged param p reads p->rc only; read-only,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2196,INT32-C,FP,claude,"pIter->iRowidOffset--: index into aRowidOffset, guarded by >0",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2201,INT32-C,FP,claude,"iOff += nPos: within reverse page, nPos bounded by szLeaf region",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2227,ARR30-C,FP,claude,"ASSERT_SZLEAF_OK is an assert(); compiled out under NDEBUG in release, no array access generated",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2233,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round41,2026-09-08T00:22:53.761848,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2241,INT32-C,FP,claude,"iOff += varint(iDelta): cursor advance, iOff checked <n",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2243,EXP33-C,FP,claude,iDelta written via &iDelta by sqlite3Fts5GetVarint at 2241 before use at 2243,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2248,INT32-C,FP,claude,iOff += varint(nKeep): cursor advance bounded by page,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2259,EXP19-C,TP,claude,"Verified in source: the reported if/for/while/do-while statement's body is a single statement with no enclosing braces -- a genuine, literal EXP19-C violation. Part of round 6's 200-finding stratified sample (cap 40/project, seed=75760), individually read against source; consistent with rounds 1, 3, 4, and 5's ~95% precision estimate and this task's own established finding that if/for/while/do-while messages are the checker's reliable class (unlike else).",delta-adjudication-task757-round6,2026-09-07T18:58:51.823359,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2260,EXP05-C,FP,claude,"pList from sqlite3Fts5HashScanEntry is const u8*; cast to u8* feeds Fts5Data.p which fts5 treats as read-only in-memory hash buffer; idiomatic, no write-through-const defect",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2264,EXP05-C,FP,claude,"zTerm const char* cast to u8* only passed to sqlite3Fts5BufferSet which copies the bytes, no mutation",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2268,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round21,2026-09-07T23:09:35.437848,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2276,MSC07-C,FP,claude,code after 'return' is reached via 'goto next_none_eof' label; not dead code,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2308,ARR30-C,FP,claude,"ASSERT_SZLEAF_OK is an assert(); compiled out under NDEBUG in release, no array access generated",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2309,INT14-C,FP,claude,readability-only finding (bitwise and arithmetic on same var); no integer defect,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2311,ARR36-C,FP,claude,"iOff<n compares two int offsets (iLeafOffset+nPos vs szLeaf), not pointers; misclassification",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2317,INT32-C,FP,claude,"iOff += varint(nKeep): cursor advance, iOff<n checked",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2321,INT32-C,FP,claude,"iOff += varint(iDelta): cursor advance, iOff<n checked",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2341,EXP05-C,FP,claude,"same as 2260: pList const-hash buffer assigned to pLeaf->p, never written through",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2344,INT32-C,FP,claude,nList+1: nList is in-memory hash-scan list length,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2345,EXP05-C,FP,claude,same as 2264: zTerm cast only for BufferSet copy,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2355,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round84,2026-09-08T01:37:18.841080,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2356,ARR30-C,FP,claude,"ASSERT_SZLEAF_OK is an assert(); compiled out under NDEBUG in release, no array access generated",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2357,EXP30-C,FP,claude,iOff assigned then read across && which is a sequence point; no unsequenced modify/access,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2357,EXP45-C,TP,claude,intentional assignment-in-condition idiom (iOff = fts5LeafFirstRowidOff(pLeaf)) && ...; literal EXP45 violation though deliberate,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2358,INT32-C,FP,claude,iOff += varint(iRowid): iOff guarded iOff<pLeaf->szLeaf,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2362,INT32-C,FP,claude,"szLeaf + varint(iEndofDoclist): szLeaf<=65535, varint advance small; iEndofDoclist consumer-bounded",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2367,MSC01-C,FP,claude,The if/else-if pair only decides whether to compute iPgidxOff for a rowid-bearing vs termless page inside a while(iOff==0) retry loop; no final else is needed because iOff stays 0 and the loop simply continues to fts5SegIterNextPage.,delta_msc01_task535,2026-08-25T07:39:35.521054,delta_msc01_task535,medium
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2368,INT32-C,FP,claude,szLeaf + varint(iOff): szLeaf<=65535 plus small varint length,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2392,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round62,2026-09-08T01:04:32.669395,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2400,EXP33-C,FP,claude,nSz set by fts5FastGetVarint32 macro before use,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2401,INT13-C,FP,claude,intentional bit manipulation on flag mask / page-number / segid; signedness not a defect,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2401,INT16-C,FP,,nSz decoded via fts5FastGetVarint32 as poslist size; assert_nc(nPos>=0) confirms it's never negative.,delta-adjudication-task757-r720-weekend,2026-09-11T16:57:10.318221,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2402,INT13-C,FP,claude,intentional bit manipulation on flag mask / page-number / segid; signedness not a defect,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2402,INT16-C,FP,,nSz (poslist size varint) is always non-negative; shifting right by 1 is safe.,delta-adjudication-task757-r720-weekend,2026-09-11T16:57:10.318221,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2408,PRE00-C,TP,claude,"SWAPVAL evaluates a and b multiple times; side-effecting lvalue args (e.g. SWAPVAL(T,*p++,...)) misbehave",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2408,PRE01-C,FP,claude,unparenthesized 'T' is a type-name token; cannot/should not be parenthesized,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2408,PRE10-C,TP,claude,multi-statement brace block not wrapped in do-while,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2408,PRE12-C,TP,claude,a and b each evaluated twice; side effects double-applied,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2410,PRE00-C,TP,claude,fts5IndexSkipVarint evaluates a and iOff multiple times; iOff also incremented via a[iOff++],sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2410,PRE01-C,TP,claude,unparenthesized 'a' used as subscript base a[iOff++]; caller passing 'x+1' yields 'x+1[iOff]' bug,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2410,PRE02-C,FP,claude,macro body is a statement block; replacement-list parenthesization not applicable,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2410,PRE10-C,TP,claude,multi-statement brace block not wrapped in do-while,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2410,PRE12-C,TP,claude,iOff evaluated multiple times; pre-increment side effect in a[iOff++],sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2421,EXP34-C,FP,claude,fts5SegIterReverse derefs pIter->pDlidx/pSeg; caller-owned iterator at first rowid,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2441,ARR30-C,FP,claude,fts5IndexSkipVarint advances at most 9 bytes (iOff<iOff+9) over pLeaf->p which is over-allocated by FTS5_DATA_PADDING=20 trailing zero bytes; bounded overread within padding,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2441,EXP34-C,FP,claude,"fts5IndexSkipVarint(pLeaf->p): pLeaf=pIter->pLeaf, current leaf non-null in else (no-dlidx) branch",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2453,EXP34-C,FP,claude,pSeg->pgnoLast where pSeg=pIter->pSeg; valid segment on the iterator,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2453,INT32-C,FP,claude,iLeafPgno+1 loop start: bounded by pSeg->pgnoLast in for-condition,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2465,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round75,2026-09-08T01:23:32.517295,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2491,INT32-C,FP,claude,iOff += varint(iRowid): iOff guarded iOff>pLast->szLeaf -> corrupt,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2495,INT32-C,FP,claude,pLast->nn+1: blob byte size +1,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2512,EXP34-C,FP,claude,fts5SegIterLoadDlidx derefs pIter->pSeg->iSegid; ONETERM iterator with valid pSeg,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2523,EXP34-C,FP,claude,pLeaf->szLeaf where pLeaf=pIter->pLeaf; current leaf non-null in this state,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2552,EXP34-C,FP,claude,fts5LeafSeek derefs pIter->pLeaf->p with assert(p->rc==OK); seek only entered when pLeaf set (2729 if(pIter->pLeaf)),sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2565,EXP33-C,FP,claude,iTermOff written by fts5GetVarint32 macro before read,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2567,ARR36-C,FP,claude,iOff>n compares int offset iTermOff vs int n=szLeaf; not pointers; misclassification,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2586,EXP19-C,TP,claude-sonnet-5,"Body genuinely lacks braces (condition: 'if( a[iOff+i]!=pTerm[nMatch+i] )', next token: 'b').",delta-adjudication-task757-round3,2026-09-06T20:19:49.737065,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2586,EXP34-C,FP,claude,"pTerm[nMatch+i]: pTerm is search param, assert(pTerm && nTerm) at 2703 / caller contract",sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2596,MSC01-C,FP,claude,The inner else-if (i<nNew && a[iOff+i]>pTerm[nMatch]) only decides whether the loop should goto search_failed early; the implicit remaining case (the current term is still a prefix match) correctly falls through to advance to the next page-index entry below.,delta_msc01_task535,2026-08-25T07:39:35.521054,delta_msc01_task535,medium
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2601,ARR36-C,FP,claude,iPgidx>=n compares int offsets; not pointers; misclassification,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2610,ARR36-C,FP,claude,iOff>=n compares int offsets (iTermOff vs n); not pointers; misclassification,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2624,MSC01-C,FP,claude,"At search_failed, when bGe!=0 and bEndOfPage==0 (reached via goto rather than the loop's break), the code deliberately falls through to search_success reusing the already-parsed iOff/nNew, which is the intended >= result per the function's own doc comment.",delta_msc01_task535,2026-08-25T07:39:35.521054,delta_msc01_task535,medium
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2627,EXP19-C,TP,claude-sonnet-5,,delta-adjudication-task757-round86,2026-09-08T01:39:13.139397,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2658,ARR36-C,FP,claude,iPgidx>=n compares int offsets; not pointers; misclassification,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2659,INT32-C,FP,claude,pLeaf->nn+1: blob byte size +1,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2662,EXP33-C,FP,claude,nExtra written by fts5GetVarint32 macro before use,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2694,DCL13-C,FP,claude,fts5SegIterSeekInit stores pIter->pSeg=pSeg; pSeg escapes into non-const field,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2698,INT13-C,FP,claude,intentional bit manipulation on flag mask / page-number / segid; signedness not a defect,sqlite_fts5_index,2026-06-12T08:49:18.490420,,
sqlite,b1a73ba34d05b32007315e4065c6468cc638e3af,ext/fts5/fts5_index.c,2698,INT16-C,FP,,"flags is a caller-supplied FTS5INDEX_QUERY_XXX bitmask, only built from non-negative OR'd constants.",delta-adjudication-task757-r720-weekend,2026-09-11T16:57:10.318221,,
